# %ECSV 1.0
# ---
# datatype:
# - {name: Buid, datatype: string}
# - {name: 'ROI #', datatype: int64}
# - {name: 'CellID #', datatype: int64}
# - {name: 'Barcode #', datatype: int64}
# - {name: id, datatype: int64}
# - {name: zcentroid, datatype: float32}
# - {name: xcentroid, datatype: float32}
# - {name: ycentroid, datatype: float32}
# - {name: sharpness, datatype: float32}
# - {name: roundness1, datatype: float32}
# - {name: roundness2, datatype: float32}
# - {name: npix, datatype: int64}
# - {name: sky, datatype: float32}
# - {name: peak, datatype: float32}
# - {name: flux, datatype: float32}
# - {name: mag, datatype: float32}
# schema: astropy-2.0
Buid "ROI #" "CellID #" "Barcode #" id zcentroid xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
ceec8310-5fa6-4958-8d8b-dceaafbb7174 5 0 27 56 18.314138 169.29648 35.610657 0.4079365 7.8882046 0.4079365 257 0.0 3252.0 65040.0 -12.032951
ecfcfb2b-f481-4d78-b5d5-71286be80709 5 0 27 57 17.599792 486.3576 89.89696 0.46560848 7.959182 0.46560848 264 0.0 1242.0 24840.0 -10.987879
76bd59f8-e761-43c0-8199-c10ca7fff677 5 0 27 58 17.798948 339.56943 104.27345 0.5694444 7.7740173 0.5694444 246 0.0 536.0 10720.0 -10.075487
16e853ba-8e29-4cc2-bf46-154b8505bab5 5 0 27 59 18.269463 299.48782 132.68976 0.5083333 7.752892 0.5083333 244 0.0 3036.0 60720.0 -11.958329
868131c2-8b1b-4ccc-9eb8-d3a51f56d1a3 5 0 27 60 19.256557 196.61726 209.6719 0.50555557 8.048618 0.50555557 273 0.0 596.0 11920.0 -10.190691
fa5ab1af-83b7-43a6-8af1-7ce8e2321644 5 0 27 61 16.621304 370.6167 222.97534 0.43142858 8.324078 0.43142858 302 0.0 533.0 10660.0 -10.069393
9f40d64c-5690-4958-a0a9-b91be2010413 5 0 27 62 18.606207 300.97638 314.12375 0.45679012 7.908614 0.45679012 259 0.0 632.0 12640.0 -10.254368
58fe821b-3f7d-4309-9e79-526ac43c16f8 5 0 27 63 17.0 369.23392 325.63467 0.5147392 7.568487 0.5147392 227 0.0 355.0 7100.0 -9.628146
9ef37057-cc8d-4318-b10a-ed830c234af3 5 0 27 64 17.15885 188.63536 340.63342 0.48765433 7.678032 0.48765433 237 0.0 584.0 11680.0 -10.168607
3f9a1402-0eb0-41e0-9c0d-43e5c6a84c74 5 0 27 65 18.284058 125.92555 365.3233 0.5416667 8.048618 0.5416667 273 0.0 1778.0 35560.0 -11.377404
4118bd92-04d2-4e06-bac0-16ae120ea8cb 5 0 27 66 17.0 57.136612 374.37134 0.51296294 8.087737 0.51296294 277 0.0 930.0 18600.0 -10.673782
af5d1f04-a0a7-477a-bf34-f30c135b9ecc 5 0 27 67 19.147924 139.39586 430.40186 0.49330357 7.5012083 0.49330357 221 0.0 428.0 8560.0 -9.831184
5148acc0-939e-4646-a5e1-76748dd34cc9 5 0 27 68 19.443806 299.53503 74.680756 0.52263373 7.857391 0.52263373 254 0.0 1557.0 31140.0 -11.233296
125bd72e-43e2-4854-b8ab-49b289305055 5 0 27 69 19.45004 70.87473 141.50987 0.58230454 8.145716 0.58230454 283 0.0 613.0 12260.0 -10.221226
6253f735-2b39-4338-a0ee-db29d9048b0b 5 0 27 70 20.078743 323.49066 146.66177 0.46031746 8.212331 0.46031746 290 0.0 1038.0 20760.0 -10.793068
d965e552-48da-477d-ac2e-6460f3d976f2 5 0 27 71 18.31129 397.8306 150.78433 0.45436507 7.5906496 0.45436507 229 0.0 617.0 12340.0 -10.228288
47e92212-abee-43da-a81f-11722c8c2340 5 0 27 72 20.261673 171.18831 244.54611 0.5016835 8.287163 0.5016835 298 0.0 593.0 11860.0 -10.185212
b781af9d-ceda-421e-aa6c-3e02659f4683 5 0 27 73 19.105377 44.317627 266.56717 0.5123457 7.8054914 0.5123457 249 0.0 685.0 13700.0 -10.341802
37c0dc97-1e27-4cdd-b776-5f621ec64d88 5 0 27 74 18.896688 397.34314 356.05048 0.4781746 7.720987 0.4781746 241 0.0 484.0 9680.0 -9.964688
91e4bca0-8757-4f66-8d24-d161c0daff93 5 0 27 75 20.776966 210.68951 363.6654 0.43386245 7.7740173 0.43386245 246 0.0 1453.0 29060.0 -11.158239
f557ff15-aef5-48f8-9093-5fcbcd41bdcd 5 0 27 76 19.368416 176.82802 429.98224 0.43968254 8.087737 0.43968254 277 0.0 680.0 13600.0 -10.333847
aca79667-a5da-4b2e-86a7-6eaf5f66d44f 5 0 27 77 19.770403 304.06137 443.63354 0.5911458 7.568487 0.5911458 227 0.0 16579.0 331580.0 -13.801471
1fa70ccf-ff54-4bac-b85f-138e072acc1a 5 0 27 78 21.247746 61.48267 293.90295 0.45021644 8.414959 0.45021644 312 0.0 543.0 10860.0 -10.089575
e16ef1eb-d735-4e11-83dc-589d8fe12768 5 0 27 79 23.020388 159.26057 94.86342 0.46666667 8.116831 0.46666667 280 0.0 513.0 10260.0 -10.027868
87473315-fa34-4376-a9d0-aa48ba0ab09c 5 0 27 80 22.082691 63.445297 180.30609 0.4835391 7.656373 0.4835391 235 0.0 478.0 9560.0 -9.951145
539b67de-5550-4af8-88a8-e136c246faca 5 0 27 81 22.68754 0.27176735 348.48328 0.56462586 6.8187246 0.56462586 166 0.0 1082.0 21640.0 -10.838143
fe47d9eb-53fc-475a-b7f7-adbeded5daae 5 0 27 82 23.115314 149.07942 440.60526 0.4356261 7.784537 0.4356261 247 0.0 618.0 12360.0 -10.230046
dae495d5-84a1-45d2-a5e6-bddac9f28e09 5 0 27 83 24.132254 219.25021 5.095396 0.47325101 7.6016827 0.47325101 230 0.0 606.0 12120.0 -10.208756
73c5edfe-c13f-4517-9a86-bf20fc462ef4 5 0 27 84 23.142847 138.39975 117.8907 0.5833333 7.836714 0.5833333 252 0.0 1297.0 25940.0 -11.0349245
2ae99a6f-0a97-4b24-a41c-a3cc315046eb 5 0 27 85 23.261158 208.32521 257.79474 0.43849206 7.5012083 0.43849206 221 0.0 556.0 11120.0 -10.115262
7df5bf17-a92a-4d10-9ae6-13d3f9dee0fb 5 0 27 86 22.968796 80.24231 363.71234 0.5324074 7.6016827 0.5324074 230 0.0 397.0 7940.0 -9.749551
042f4c23-3e2e-4480-8ed7-3686f62fcf3d 5 0 27 87 24.980364 43.6769 33.19833 0.578125 7.512505 0.578125 222 0.0 9249.0 184980.0 -13.167812
46a8ec46-f0be-4bdb-b14b-50032168f492 5 0 27 88 25.123302 108.29229 46.415684 0.57592595 8.405959 0.57592595 311 0.0 1204.0 24080.0 -10.954142
ec45b1e1-bdb1-4ced-a50c-aae2a4dc7269 5 0 27 89 25.4786 306.59338 84.5874 0.4356261 7.784537 0.4356261 247 0.0 1626.0 32520.0 -11.280376
cfccab76-ed8f-4f22-9584-817aa03862b8 5 0 27 90 25.695356 302.6516 79.47152 0.59821427 7.267736 0.59821427 201 0.0 979.0 19580.0 -10.729531
